Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,source,Outlet_Years,Item_Visible_Avg,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,New_Item_Type_1,New_Item_Type_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCP05,12.792854228644991,0.025164132,Health and Hygiene,152.6024,OUT027,1985,6072.096,train,24,1.3415894871913103,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDY38,13.6,0.119077255,Dairy,231.23,OUT013,1987,2330.3,train,22,0.92152240899621,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO37,8.06,0.021497594,Breakfast,230.3326,OUT017,2007,1386.1956,train,2,1.0430713605516364,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV49,12.792854228644991,0.025702129,Canned,262.6226,OUT027,1985,7136.7102,train,24,0.9178236734660062,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NCP02,7.105,0.075000682,Household,61.0562,OUT010,1998,296.281,train,11,1.4641166762319795,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCJ19,18.6,0.118419683,Others,58.3588,OUT045,2002,1545.9876,train,7,1.03501991567806,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
FDW44,9.5,0.035151215,Fruits and Vegetables,171.8448,OUT046,1997,2556.672,train,12,0.9296325976534708,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU56,16.85,0.044414056,Fruits and Vegetables,182.4266,OUT046,1997,2028.6926,train,12,1.330565629097382,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ58,17.85,0.052471995,Snack Foods,123.7072,OUT017,2007,2450.144,train,2,0.9275067721642939,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ15,13.1,0.020853376,Dairy,117.4782,OUT013,1987,1906.8512,train,22,1.02671703397811,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCI06,11.3,0.047791878,Household,180.766,OUT049,1999,5033.448,train,10,0.8760887612532859,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDD36,13.3,0.02136022,Baking Goods,120.4124,OUT018,2009,1777.686,train,1,0.9334195316481727,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDD56,15.2,0.103988736,Fruits and Vegetables,177.0054,OUT045,2002,3677.2134,train,7,0.8765027685239919,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX27,20.7,0.114581955,Dairy,94.3436,OUT018,2009,945.436,train,1,1.0409182649790887,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDG50,7.405,0.02556185,Canned,89.7146,OUT010,1998,182.4292,train,11,1.4439911965593322,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDU36,6.15,0.046459438,Baking Goods,100.5384,OUT018,2009,1675.1528,train,1,1.0312101599346795,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDJ15,11.35,0.023322478,Dairy,182.5608,OUT046,1997,3307.6944,train,12,0.9222899328223507,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG32,19.85,0.175962247,Fruits and Vegetables,223.0772,OUT035,2004,1779.0176,train,5,0.9221155201025546,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV15,12.792854228644991,0.255929096,Meat,103.3648,OUT019,1985,311.5944,train,24,1.6148105896875888,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS28,8.18,0.082333019,Frozen Foods,58.1588,OUT013,1987,343.5528,train,22,0.9215224046997346,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU23,12.15,0.021757269,Breads,165.0184,OUT049,1999,3302.368,train,10,1.038329623797837,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
DRI03,6.03,0.0226994,Dairy,176.4028,OUT035,2004,4250.4672,train,5,1.0596377706654234,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH28,15.85,0.110653377,Frozen Foods,36.9506,OUT017,2007,759.012,train,2,0.9635532364540788,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP16,18.6,0.065771529,Frozen Foods,245.7802,OUT010,1998,245.6802,train,11,1.5560143917983227,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCQ29,12.0,0.0,Health and Hygiene,262.3278,OUT017,2007,1561.9668,train,2,0.0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
NCH30,17.1,0.0,Household,114.686,OUT018,2009,1358.232,train,1,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDU31,10.5,0.024991056,Fruits and Vegetables,217.9508,OUT046,1997,2821.6604,train,12,0.8747288013401188,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF04,17.5,0.013658248,Frozen Foods,256.3304,OUT049,1999,6199.9296,train,10,1.0290941833383198,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ20,16.1,0.034278413,Fruits and Vegetables,255.2356,OUT013,1987,6867.0612,train,22,0.9573363201673014,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCK05,20.1,0.0,Health and Hygiene,61.3536,OUT010,1998,183.7608,train,11,0.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDV23,12.792854228644991,0.185306514,Breads,125.6046,OUT019,1985,622.523,train,24,1.794233987432213,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDA07,7.55,0.051794958,Fruits and Vegetables,122.6072,OUT010,1998,122.5072,train,11,1.4641166719014407,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDL03,19.25,0.027058066,Meat,194.811,OUT013,1987,2749.754,train,22,1.0360405975875688,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX04,19.6,0.041740902,Frozen Foods,49.2376,OUT018,2009,958.752,train,1,0.9260469388766939,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDV19,14.85,0.035400659,Fruits and Vegetables,161.9578,OUT018,2009,1444.1202,train,1,0.8782920667341777,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDP22,14.65,0.099535996,Snack Foods,52.2666,OUT018,2009,615.1992,train,1,1.1455012382986443,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDT34,9.3,0.175336471,Snack Foods,107.0964,OUT017,2007,1472.7496,train,2,0.9639236220257053,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ26,12.792854228644991,0.143319995,Dairy,237.5222,OUT027,1985,7170.666,train,24,0.8704928805994455,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NCM43,14.5,0.01950565,Others,163.921,OUT049,1999,2446.815,train,10,0.8760887763252763,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
DRK35,8.365,0.071846495,Hard Drinks,37.9506,OUT046,1997,569.259,train,12,0.8747287934516397,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO20,12.85,0.0,Fruits and Vegetables,252.3382,OUT046,1997,4794.4258,train,12,0.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO22,13.5,0.017887238,Snack Foods,79.496,OUT049,1999,1438.128,train,10,1.0430915446949078,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM46,7.365,0.159967845,Snack Foods,94.712,OUT046,1997,1304.968,train,12,0.8747287920076965,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO01,21.1,0.020718655,Breakfast,130.4994,OUT046,1997,2184.4898,train,12,0.8747287853363815,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX05,12.792854228644991,0.096592065,Health and Hygiene,117.4492,OUT027,1985,1621.8888,train,24,0.8704928778419931,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDI46,9.5,0.074460855,Snack Foods,253.6724,OUT049,1999,5033.448,train,10,1.0012983225710113,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD11,12.85,0.030789914,Starchy Foods,254.904,OUT017,2007,3036.048,train,2,1.167191065920348,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA32,14.0,0.030216783,Fruits and Vegetables,216.6192,OUT018,2009,3020.0688,train,1,0.9630053900420535,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW32,18.35,0.094279004,Fruits and Vegetables,86.3882,OUT035,2004,1545.9876,train,5,0.8745633884234097,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX22,12.792854228644991,0.04022593,Snack Foods,210.9928,OUT019,1985,210.3928,train,24,1.5315371852572053,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDQ47,7.155,0.168527463,Breads,33.6874,OUT045,2002,1023.3346,train,7,0.8765027668656851,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT07,5.82,0.077304459,Fruits and Vegetables,257.633,OUT035,2004,4613.994,train,5,1.027582457539299,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCQ43,17.75,0.0,Others,108.6912,OUT018,2009,1201.1032,train,1,0.0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDW07,18.0,0.142570104,Fruits and Vegetables,88.2514,OUT013,1987,1505.3738,train,22,0.9288589879193642,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDE35,7.06,0.043968652,Starchy Foods,57.6904,OUT049,1999,585.904,train,10,1.0617694077463786,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC04,15.6,0.045076878,Dairy,241.3854,OUT045,2002,2900.2248,train,7,0.9241603439313717,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCW53,12.792854228644991,0.030347404,Health and Hygiene,192.5162,OUT027,1985,3078.6592,train,24,0.9178237011982745,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCG07,12.3,0.052492122,Household,191.053,OUT035,2004,3415.554,train,5,0.9221155277561746,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
FDQ03,15.0,0.077999504,Meat,238.0248,OUT035,2004,1896.1984,train,5,1.06018189762504,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV46,18.2,0.012597384,Snack Foods,141.218,OUT013,1987,2936.178,train,22,1.026977005666449,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCM26,20.5,0.023179181,Others,154.034,OUT049,1999,2450.144,train,10,1.0296709104950554,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
DRA59,8.27,0.128126825,Soft Drinks,183.6924,OUT049,1999,1295.6468,train,10,0.9605895841175445,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW13,12.792854228644991,0.097410707,Canned,52.7324,OUT027,1985,2492.7552,train,24,0.8704928781138953,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
DRF27,8.93,0.028417272,Dairy,154.534,OUT046,1997,2603.278,train,12,0.9222899146762067,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT12,6.215,0.049902382,Baking Goods,225.8062,OUT017,2007,3159.8868,train,2,1.038767766496519,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD40,20.25,0.014823358,Dairy,190.7162,OUT045,2002,1154.4972,train,7,0.9315179267781624,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN25,7.895,0.061424738,Breakfast,57.7588,OUT018,2009,1145.176,train,1,0.9260469309872258,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDE33,19.35,0.049594299,Fruits and Vegetables,77.0644,OUT013,1987,2278.3676,train,22,0.874000862526538,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCL29,9.695,0.113939434,Health and Hygiene,160.2604,OUT046,1997,1901.5248,train,12,0.9219595412402743,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NCO30,12.792854228644991,0.027532258,Household,185.0608,OUT019,1985,551.2824,train,24,1.6783470365358073,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDB16,8.21,0.045016894,Dairy,87.6198,OUT045,2002,1133.8574,train,7,1.00109588590391,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF16,7.3,0.086307051,Frozen Foods,146.8076,OUT045,2002,1330.2684,train,7,0.8765027596506579,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL02,20.0,0.104083376,Canned,107.4622,OUT046,1997,3705.177,train,12,0.9222899184221683,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO13,7.865,0.061154604,Breakfast,165.3526,OUT049,1999,1151.1682,train,10,0.9237238331370116,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
DRG27,12.792854228644991,0.184035253,Dairy,42.2138,OUT019,1985,40.6138,train,24,1.8000222631838665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX31,20.35,0.024815024,Fruits and Vegetables,234.0958,OUT010,1998,467.3916,train,11,1.9285094805170138,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX11,16.0,0.106918052,Baking Goods,183.5634,OUT049,1999,4725.8484,train,10,1.000623036529149,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NCW41,18.0,0.0,Health and Hygiene,158.0604,OUT049,1999,3327.6684,train,10,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDI52,18.7,0.105104552,Frozen Foods,121.7072,OUT018,2009,1347.5792,train,1,1.0031395356697308,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDN08,12.792854228644991,0.087936752,Fruits and Vegetables,115.9466,OUT027,1985,4124.631,train,24,1.0321817762172583,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
DRD15,10.6,0.056795923,Dairy,232.8642,OUT046,1997,3485.463,train,12,0.8747287945868486,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRF01,5.655,0.176070535,Soft Drinks,144.0102,OUT017,2007,1749.7224,train,2,0.9640005129932276,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRH15,12.792854228644991,0.19244045,Dairy,43.9428,OUT019,1985,131.8284,train,24,1.7990141305957765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX59,10.195,0.051871718,Breads,35.3558,OUT018,2009,237.6906,train,1,0.9334195341372886,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDO37,8.06,0.035780177,Breakfast,230.2326,OUT010,1998,693.0978,train,11,1.7360676689758108,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDY56,16.35,0.104463896,Fruits and Vegetables,227.1062,OUT010,1998,225.7062,train,11,1.4641166698978534,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDR31,6.46,0.049162885,Fruits and Vegetables,146.9102,OUT046,1997,1895.5326,train,12,0.8747287997210682,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCH54,13.5,0.072655379,Household,157.792,OUT035,2004,3994.8,train,5,0.862488626192133,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NCW06,16.2,0.050442528,Household,190.8162,OUT045,2002,2693.8268,train,7,1.038797653578139,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
NCC18,19.1,0.177992139,Household,173.1422,OUT018,2009,2931.5174,train,1,0.9624064731216774,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRJ23,12.792854228644991,0.0,Hard Drinks,188.1872,OUT027,1985,3214.4824,train,24,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
FDO16,5.48,0.015131684,Frozen Foods,83.025,OUT049,1999,1414.825,train,10,0.9310779538304004,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB08,6.055,0.031151714,Fruits and Vegetables,158.7578,OUT049,1999,2085.9514,train,10,1.161695614333802,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NCZ53,9.6,0.024456797,Health and Hygiene,186.6214,OUT013,1987,3203.1638,train,22,0.9288590081828788,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
DRJ01,6.135,0.192540665,Soft Drinks,160.2236,OUT010,1998,322.2472,train,11,1.5560143946072476,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRE48,8.43,0.01732573,Soft Drinks,197.9768,OUT046,1997,1182.4608,train,12,1.0373937047235482,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRA59,8.27,0.127821472,Soft Drinks,185.9924,OUT013,1987,555.2772,train,22,0.9583002983939729,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS27,10.195,0.012477512,Meat,197.111,OUT049,1999,785.644,train,10,0.9237238409285038,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NCW29,14.0,0.028980533,Health and Hygiene,129.531,OUT018,2009,2077.296,train,1,0.8782920747005369,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRN35,8.01,0.070356805,Hard Drinks,36.8532,OUT049,1999,755.0172,train,10,0.9310779315975246,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB09,16.25,0.057396092,Fruits and Vegetables,125.8046,OUT046,1997,747.0276,train,12,0.8631885951179964,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV59,13.35,0.048017962,Breads,219.6166,OUT035,2004,3483.4656,train,5,1.0370083652031132,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD26,12.792854228644991,0.071806046,Canned,186.5924,OUT027,1985,5182.5872,train,24,0.8590085648596935,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDV55,17.75,0.05507343,Fruits and Vegetables,145.1444,OUT046,1997,1886.8772,train,12,0.9990697524694672,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH48,13.5,0.0,Baking Goods,88.054,OUT013,1987,1211.756,train,22,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM51,11.8,0.0,Meat,102.4674,OUT010,1998,203.7348,train,11,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DRG48,5.78,0.014577695,Soft Drinks,147.2102,OUT049,1999,1895.5326,train,10,0.8760887680029101,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP49,9.0,0.0,Breakfast,55.2614,OUT018,2009,552.614,train,1,0.0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB03,17.75,0.156831826,Dairy,241.0538,OUT046,1997,1201.769,train,12,0.8747287903812174,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL10,8.395,0.0,Snack Foods,98.7042,OUT013,1987,892.8378,train,22,0.0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ32,12.792854228644991,0.057512481,Fruits and Vegetables,62.5536,OUT027,1985,1592.5936,train,24,1.0318822428244485,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDD11,12.85,0.0,Starchy Foods,253.004,OUT018,2009,3795.06,train,1,0.0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW13,8.5,0.098036903,Canned,51.5324,OUT049,1999,882.8508,train,10,0.8760887635672614,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA32,14.0,0.0,Fruits and Vegetables,216.9192,OUT017,2007,6471.576,train,2,0.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRQ35,9.3,0.042377219,Hard Drinks,123.7388,OUT045,2002,1609.9044,train,7,0.9241603471523514,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRI37,15.85,0.107597879,Soft Drinks,58.7904,OUT046,1997,585.904,train,12,0.9296326016945019,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU38,10.8,0.082549896,Dairy,193.7504,OUT046,1997,4602.0096,train,12,0.8747287889641541,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDJ07,7.26,0.02414202,Meat,117.415,OUT010,1998,466.06,train,11,1.7355638625674321,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDT38,18.7,0.057771828,Dairy,85.3566,OUT018,2009,591.8962,train,1,1.0031395390101516,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDX02,16.0,0.057292529,Dairy,224.3404,OUT018,2009,4500.808,train,1,1.0031395424067724,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
NCN18,8.895,0.124610886,Household,113.1544,OUT013,1987,4250.4672,train,22,1.3308744194355615,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDQ13,11.1,0.010663189,Canned,82.3908,OUT045,2002,1342.2528,train,7,0.924160318880745,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DRP35,18.85,0.091237452,Hard Drinks,128.9336,OUT018,2009,1278.336,train,1,0.9260469331270053,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
DRK47,7.905,0.064325351,Hard Drinks,230.2694,OUT018,2009,3197.1716,train,1,0.933419533849902,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
DRI47,14.7,0.020920179,Hard Drinks,143.8128,OUT046,1997,3020.0688,train,12,0.8747287872662322,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK20,12.6,0.041641933,Fruits and Vegetables,121.1072,OUT045,2002,980.0576,train,7,1.1616441979929568,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC34,16.0,0.173462841,Snack Foods,157.6972,OUT018,2009,2960.1468,train,1,0.9260469375403179,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDI15,12.792854228644991,0.24749009,Dairy,263.1884,OUT019,1985,529.9768,train,24,1.6785972162483245,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDG05,12.792854228644991,0.087421738,Frozen Foods,154.463,OUT027,1985,2972.797,train,24,1.1363659564039144,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDK34,13.35,0.038744606,Snack Foods,239.3564,OUT017,2007,3098.6332,train,2,1.043071328578402,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX50,20.1,0.124910635,Dairy,109.6228,OUT010,1998,110.5228,train,11,1.4641166656146594,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDP56,8.185,0.046673494,Fruits and Vegetables,48.4692,OUT018,2009,591.2304,train,1,0.9260469265510856,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
NCX54,9.195,0.048134591,Household,107.7622,OUT049,1999,529.311,train,10,0.931077929629258,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDI20,19.1,0.038720852,Fruits and Vegetables,210.8586,OUT018,2009,6331.758,train,1,0.878292062567043,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH33,12.85,0.12241394,Snack Foods,42.9428,OUT017,2007,703.0848,train,2,1.0328357822325351,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCO29,11.15,0.032321608,Health and Hygiene,165.6526,OUT045,2002,1315.6208,train,7,0.9241603586255109,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
FDK22,9.8,0.026139404,Snack Foods,216.785,OUT045,2002,1947.465,train,7,0.9233958187434946,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DRO47,10.195,0.0,Hard Drinks,114.086,OUT046,1997,1810.976,train,12,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT19,12.792854228644991,0.144338493,Fruits and Vegetables,172.108,OUT027,1985,4327.7,train,24,0.9544539614106783,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDY25,12.0,0.034166609,Canned,181.2976,OUT017,2007,5070.7328,train,2,1.1483546579862223,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS44,12.792854228644991,0.27321283,Fruits and Vegetables,240.9538,OUT019,1985,480.7076,train,24,1.7996017639332431,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDJ21,16.7,0.03858813,Snack Foods,144.6102,OUT049,1999,3353.6346,train,10,1.00062304703822,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO40,17.1,0.032628111,Frozen Foods,148.7392,OUT046,1997,1640.5312,train,12,0.9296326110763734,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL36,12.792854228644991,0.133198355,Baking Goods,91.083,OUT019,1985,89.883,train,24,1.5315372022006124,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDJ21,16.7,0.038528228,Snack Foods,143.9102,OUT046,1997,1749.7224,train,12,0.9990697372052822,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD05,19.35,0.016705436,Frozen Foods,120.8098,OUT017,2007,3374.2744,train,2,0.8796766038285738,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS10,19.2,0.058893461,Snack Foods,178.9318,OUT010,1998,180.4318,train,11,1.7360676776696211,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
